Timestamp,Engagement_Index,Geodesic_to_Ref,Geodesic_to_Running,Noise_Att_dB,Signal_Integrity,SQI
801038.9916088,-0.0202,0.4921965626478943,0.5023081953214525,0.39,0.646,0.9983457581292163
801039.1919664,-0.0195,0.4795337301466584,0.48928663848872095,0.74,0.65,0.998594579676318
801039.3919204,0.1428,0.5398407671542608,0.468416955047371,0.31,0.67,0.9982672378061571
801039.5916953,0.2124,0.6172439296777084,0.5110602900798351,0.11,0.695,0.9987374162939651
801039.7917999,0.3143,0.6695122579680792,0.5123611602566627,-0.14,0.724,0.9985584473300907
801039.9918477,0.3047,0.5993615105131562,0.4469920811203149,-0.33,0.711,0.9980996691173308
801040.1917448,0.461,0.7122308822692921,0.48170687892066366,-0.05,0.711,0.9984544091226664
801040.392122,0.4926,0.9042538395726486,0.6579482990199432,0.14,0.765,0.9982857178571721
801040.5919371,0.5241,0.8596542224371443,0.5976246861783491,0.33,0.784,0.9981479534143363
801040.7913789,0.6496,0.758729533432494,0.4339520668451218,0.44,0.752,0.9985464321795423
801040.9920581,0.6536,0.7156778545245369,0.38886142028831167,0.37,0.765,0.9981130047474416
801041.1919811,0.701,0.7175902491437097,0.36707902657845787,0.03,0.725,0.9978630441640126
801041.391984,0.6448,0.6253233484603692,0.3029108100348195,0.01,0.704,0.9982982388616599
801041.5922079,0.665,0.681599746740106,0.34910605319000476,-0.06,0.727,0.9981852837808647
801041.792714,0.7027,0.8026523372840401,0.4512980056950381,-0.05,0.738,0.9977805459601244
801041.9919821,0.7492,0.9077685519236487,0.5331649832051862,0.37,0.758,0.9972512038226301
801042.1921341,0.7892,0.8665818501328623,0.4719842908585619,-0.1,0.786,0.9968764356513797
801042.3919403,0.6812,0.8606693045670331,0.520047021899461,0.77,0.721,0.9968836955722276
801042.5916436,0.7006,0.8910577519362388,0.540754295414599,0.09,0.745,0.9976337980232598
801042.7919768,0.7797,1.0398750166917847,0.6500322567878418,0.03,0.759,0.9968203236470746
801042.9913986,0.7862,1.2319911225854954,0.838873946270267,0.2,0.778,0.9963919008961061
801043.1913946,0.7975,1.496180765113812,1.0974451691410747,0.24,0.81,0.9973634269994606
801043.3916508,0.8425,1.6970881431918747,1.2758590104072178,0.24,0.825,0.9968231988313981
801043.5916796,0.8701,1.8072679389206037,1.372232139854833,0.23,0.819,0.9976198210018317
801043.7918234,0.8998,1.7967339546826302,1.3468215620665818,0.24,0.8,0.9972168475719146
801043.9921517,0.9158,1.8593516781738004,1.4014727120240802,0.24,0.82,0.9971124919943457
801044.1918722,0.9489,1.866753087983597,1.3922782205922566,0.13,0.808,0.9977890831152451
801044.3918878,0.9714,1.8608923546660896,1.3752124993720458,0.03,0.811,0.9975722029218946
801044.5919826,1.013,1.8398969314306026,1.3333779729364954,-0.11,0.812,0.9977969470321288
801044.7916447,1.0352,1.8112171898735248,1.2936284613844156,-0.0,0.771,0.9977715582511554
801044.9919961,1.0609,1.9074008286324917,1.376940352905148,0.14,0.801,0.9975345613438316
801045.1918887,1.1013,1.898302597384359,1.3476698498003343,-0.04,0.803,0.9979732518861824
801045.3917266,1.134,1.8193613449206067,1.2523579886263887,0.41,0.771,0.9979490426645189
801045.5919459,1.1448,1.7481611737134188,1.1757753874303316,0.3,0.78,0.9978068371352048
801045.7918136,1.1767,1.6671060078893996,1.0787766857002714,0.07,0.785,0.9982460979724337
801045.9919655,1.2089,1.5548330428651067,0.9503913512780283,0.39,0.765,0.9983294744155302
801046.1919182,1.2278,1.5293925388678777,0.9154676187819221,0.29,0.763,0.9985041698991918
801046.391776,1.2466,1.569509875372879,0.946220865567854,-0.12,0.774,0.998550979201268
801046.5919733,1.2551,1.5989378762054873,0.9713960979453816,0.05,0.759,0.9984155174631861
801046.7918717,1.2308,1.5404289771928492,0.9250057406769931,0.16,0.819,0.9983134701871124
801046.991965,1.2763,1.1972902738502011,0.5591192825213129,0.07,0.776,0.9980006607361032
801047.1918791,1.1561,0.8799126130972088,0.3018794186201809,-0.02,0.759,0.9981849178920048
801047.3920029,0.9565,0.810160387258351,0.33191752270634217,0.59,0.787,0.997570395608027
801047.5920439,1.0398,0.8208783149396315,0.3009870999404019,0.15,0.783,0.9980471974922163
801047.79208,1.0111,0.8496712623025853,0.3441293256329189,0.02,0.774,0.9985500626206961
801047.9916858,0.8504,0.7828843608887522,0.3576594322389503,0.43,0.768,0.998498586412452
801048.1920006,0.8147,0.7735421839685732,0.3661733891716825,0.03,0.773,0.9985608879312683
801048.3919208,0.8079,0.7636583333428829,0.35970785548881035,-0.08,0.78,0.9986945208584515
801048.591717,0.6458,0.6934748635141372,0.3705905510552123,0.3,0.777,0.9987816198188187
801048.7913483,0.539,0.6195524785691694,0.35005441976416535,0.29,0.77,0.9988381373468389
801048.9920642,0.6557,0.6737800439244475,0.3459307933418912,0.08,0.759,0.9985740728025397
801049.1916424,0.6089,0.6781412373007606,0.3736967616785255,-0.07,0.755,0.9983556468136364
801049.3922228,0.2414,0.4978034354465087,0.37710909119227043,0.4,0.747,0.9981934681792385
801049.5916068,-0.139,0.5335585425834634,0.603075976801756,0.31,0.731,0.9979842174579652
801049.7929668,0.0135,0.5644932274846204,0.5577497709947136,0.41,0.745,0.9977767956609029
801049.9919324,0.1461,0.6047464836887338,0.5317192681896915,0.37,0.752,0.9973449548046687
801050.1921514,0.1267,0.6905908645406207,0.6272485608348127,-0.07,0.705,0.9970036103284161
801050.3916511,0.077,0.7922617371919006,0.7537667588343067,0.4,0.651,0.9974573226240505
801050.5919222,0.065,0.7552443156477981,0.7227199113457433,0.09,0.678,0.9969853926065558
801050.791983,0.7228,0.8540557566603275,0.49266231623565415,0.08,0.725,0.9965310276455253
801050.9919624,0.9727,0.9454321858850083,0.4590808453911779,0.43,0.761,0.996846602016693
801051.1917857,0.9797,1.1003244962317,0.6104932804945559,0.57,0.775,0.9977340035303724
801051.3913924,1.0004,1.1513157225605484,0.6511063204740734,0.74,0.77,0.9983224699151358
801051.5918717,1.0482,1.1284223779178848,0.6043045950054327,0.36,0.77,0.9979525271881456
801051.7933477,1.0496,1.1608326614234845,0.6360450775511683,0.01,0.757,0.9978423470412013
801051.9917176,1.1502,1.1886183586367378,0.6135122168586208,0.21,0.776,0.9981263807387069
801052.1915844,1.156,1.1962874856443646,0.6183106588406232,0.19,0.79,0.9980767877740625
801052.3921891,1.2276,1.2589100161177114,0.6451326866302203,-0.1,0.8,0.9979029992039821
801052.5919929,1.2855,1.466229499800017,0.8234678321126261,0.13,0.812,0.9968456431529338
801052.7922269,1.3227,1.4684954260179983,0.8071523896112315,0.35,0.802,0.9960896270003087
801052.9920189,1.3365,1.5695522250343266,0.9013095004128395,0.01,0.802,0.9966448351984218
801053.1919145,1.3918,1.6588153725328352,0.9628904678718544,0.06,0.829,0.9966871280459798
801053.3921195,1.4126,1.7543282686186399,1.0480217037941313,0.29,0.844,0.9971049885346324
801053.5920941,1.439,1.9040271617441407,1.1845248133077797,0.11,0.838,0.9970255223889658
801053.7927339,1.4557,1.92553126376372,1.1976639580407855,0.11,0.79,0.9970754680350493
801053.9920727,1.464,1.893091363782689,1.161100504636638,0.06,0.786,0.9971378701264474
801054.1920244,1.4909,1.8547715820856934,1.1093386382779709,0.11,0.797,0.997205136543839
801054.3914098,1.5142,1.8001088364652666,1.0429886899340899,0.25,0.788,0.9966724649612787
801054.5928806,1.5204,1.6743408121219985,0.9141474401753403,0.01,0.772,0.9961112818760581
801054.7919316,1.5148,1.5508936608765087,0.7935111580146967,0.24,0.815,0.9960110983663701
801054.991717,1.4592,1.340304918754795,0.6106875228066649,0.47,0.759,0.9953878910715226
801055.191894,1.4249,1.3361373579122358,0.6236841921776936,-0.08,0.727,0.9961255585600941
801055.3921247,1.2555,1.249789714380653,0.6220569866319144,0.4,0.693,0.9965630205032477
801055.592212,0.8129,1.0039056101625594,0.5974385356651858,0.57,0.677,0.9971762845425887
801055.792489,0.7908,0.953390132387863,0.5579853650198249,0.9,0.752,0.9976186810744325
801055.9916129,1.0595,1.0725530940002697,0.5428035834480611,0.24,0.766,0.998128123556825
801056.1916046,1.352,1.1848721275014007,0.5088918658540349,0.09,0.788,0.9979556394857145
801056.391773,1.4832,1.292859893415651,0.5512644835745536,0.31,0.796,0.9973362993233055
801056.5922338,1.4925,1.2626606420530242,0.5164022178403509,-0.09,0.807,0.9969953215792435
801056.7919624,1.4438,1.2796039893584155,0.5577224124707725,0.0,0.794,0.9964620091047072
801056.9920736,1.4419,1.4610783460464227,0.7401210724884517,0.12,0.826,0.9972036167876526
801057.1915775,1.4606,1.636705809728378,0.9064245367517255,0.16,0.804,0.9977495685353676
801057.3916465,1.4395,2.03234719882402,1.312620505097679,0.49,0.813,0.9981079096994935
801057.5919858,1.4756,2.2819728540657693,1.5441825007118521,0.37,0.822,0.9983972552802608
801057.7915488,1.5167,2.2921717966139674,1.533844616228874,0.18,0.812,0.9986043910176833
801057.9934083,1.5488,2.261555382859118,1.487132805082749,0.49,0.801,0.9988640462881526
801058.1915898,1.5685,2.3087487981538724,1.524510624420099,0.15,0.798,0.9990624961502562
801058.3921361,1.5879,2.2945084513180585,1.500581821789305,-0.05,0.8,0.9988700547503421
801058.5915127,1.6258,2.3005774822387512,1.4876640054981825,0.24,0.8,0.9989710608061755
801058.7917582,1.7389,2.2067234531932494,1.3372790322622938,-0.02,0.802,0.9988989920276552
801058.9918644,1.7993,2.1046940959732887,1.2050396618568127,-0.11,0.788,0.9984090646712583
801059.1920261,1.8522,1.8600704020468126,0.9339644032308702,-0.15,0.824,0.9984286995789085
801059.3919694,1.8559,1.4471672366411703,0.5192203444117574,0.12,0.824,0.9979568611082597
801059.5917283,1.2625,1.0787966913141076,0.44756245868051064,-0.05,0.798,0.9980816515257808
801059.7918692,1.376,1.0931917679604364,0.40520991020283503,-0.02,0.815,0.9981804720648166
801059.9920221,1.552,1.1001709091584067,0.324194934616258,0.17,0.828,0.9976855495675037
801060.191599,1.2587,1.027557215598542,0.3982256863231363,0.23,0.818,0.9975207661454979
801060.3915731,1.4661,1.0565434606808946,0.3235031814096565,0.34,0.838,0.997597891161377
801060.5914372,1.6008,1.1320021156594338,0.33157771698599947,0.41,0.829,0.9979288372497116
801060.791941,1.6414,1.0886562281149808,0.26795930252651634,0.11,0.836,0.9984374519774187
801060.9913225,1.5269,1.0509220227868707,0.28747963993333303,0.27,0.841,0.9981360796400394
801061.1918425,1.3032,1.0329796793699664,0.38137413451600916,0.23,0.827,0.9980014403343376
801061.391425,1.3271,1.034362573274009,0.3707985983643806,0.01,0.813,0.9978979435409537
801061.5916393,1.381,1.061365285678578,0.370854077062029,0.1,0.807,0.9977856235231337
801061.7920184,0.9517,0.9707699155146398,0.4949040658202435,0.31,0.792,0.997678749311729
801061.9914522,0.6861,0.9382503870794812,0.5951825035483228,0.13,0.765,0.9975294984517686
801062.1918054,0.0679,0.7592043924818767,0.7252315580601356,0.15,0.761,0.9965382842592776
801062.3916258,-0.3978,0.8215663668611781,1.020475024310321,0.65,0.648,0.994459470527238
801062.5921617,-0.7506,0.7753031287235402,1.1506092880477046,0.28,0.647,0.9956932699598
801062.7920431,-0.7067,0.6551864370642394,1.0085251605843837,0.69,0.628,0.9953000409571516
801062.9920357,-0.3704,0.6657489303653082,0.8509621375700023,0.76,0.669,0.995604805811905
801063.191724,-0.2221,0.6870546863159834,0.7980883108424317,0.75,0.644,0.9963075720057861
801063.3919358,-0.1744,0.763168035245133,0.8503843374961604,0.87,0.637,0.9956304337588053
801063.5916316,-0.2416,0.7222497411659714,0.8430258460156748,0.42,0.637,0.996633618389635
801063.7918935,-0.1727,0.6864966720582706,0.772854494312897,0.39,0.636,0.9966860383483164
801063.9916686,-0.2104,0.6974580612857868,0.8026637102928604,0.35,0.639,0.9968484852976474
801064.191872,-0.0575,0.7341550647855805,0.7628930302452772,-0.09,0.628,0.997148449581033
801064.3918724,0.1437,0.7068359324927416,0.6349956772625048,0.57,0.704,0.9971392217142526
801064.5915906,0.8231,0.8704823227884332,0.45892141104236217,0.63,0.687,0.996731744497229
801064.7914284,0.9546,1.0840126464705033,0.6066923569816353,0.59,0.656,0.9970754330230374
801064.991827,0.9194,1.0433538530067332,0.5836453504652006,0.84,0.632,0.9973568029653734
801065.191981,0.8476,0.960269210813066,0.5364935866272719,0.94,0.666,0.9962193679852012
801065.3919873,1.1207,0.8884545864302876,0.32810957902302323,0.3,0.697,0.9972484760754734
801065.5918864,1.1949,0.8705378701659379,0.2731102425183458,0.25,0.711,0.9978657431177272
801065.7918749,1.2629,0.8876296076446675,0.25619416030555736,0.79,0.719,0.997141922911779
801065.9916528,1.4713,0.8955568407068011,0.15990539630515607,0.1,0.739,0.9978055255393177
801066.1916353,1.4912,0.9111700794650596,0.1655755283887593,0.11,0.752,0.9974675321873419
801066.3919768,1.2065,0.8330313896957284,0.2298041568803017,0.62,0.746,0.9969229662583664
801066.5919637,0.3685,0.5730678445739242,0.38884063003676644,0.11,0.741,0.997982454984487
801066.7917576,-0.1213,0.500765383994895,0.5614144757661167,0.16,0.68,0.9974119321663625
801066.9920817,-0.3169,0.4818373675981783,0.6402900619788272,0.32,0.68,0.9976632643588915
801067.1927962,-0.4094,0.45153795813747466,0.6562581864169422,0.71,0.69,0.9977631306354311
801067.3922983,-0.7016,0.3936991919230628,0.7445039441940267,0.84,0.657,0.996950631513548
801067.5921758,-0.6293,0.48573237706041467,0.8003976313489372,0.45,0.706,0.9977723235216595
801067.7919366,-0.5965,0.5690321852693551,0.867260737979889,0.35,0.666,0.9973389155241399
801067.9917251,-0.6165,0.6121453118950624,0.9203819572930101,0.5,0.619,0.9979937982228828
801068.1926379,-0.6607,0.6223616929544518,0.9527354014910262,0.06,0.64,0.9983502731486571
801068.3917469,-0.7769,0.5474064682373871,0.9358706333869353,0.63,0.649,0.9978606345461635
801068.5921791,-0.9153,0.49326369444485096,0.9508930961743748,0.34,0.654,0.998212758808723
801068.7920645,-1.2317,0.35327743893960656,0.9691049912341481,0.17,0.704,0.9981084334076936
801068.9918939,-1.0216,0.404039890386976,0.9148520782697136,0.48,0.724,0.9982715114587879
801069.1917202,-0.9234,0.4130164768676998,0.8747322298935539,-0.13,0.684,0.9982988203457647
801069.3921915,-0.4921,0.5625206026935662,0.8085510680169979,-0.82,0.71,0.9978214227451283
801069.5918697,-0.5537,0.4113109772270727,0.6881633752871733,-0.43,0.676,0.9978637162043859
801069.7916917,0.9859,0.9141170229998934,0.42115226548685963,-0.04,0.761,0.9980846467263211
801069.9915886,1.2412,1.020967637004233,0.4003630037878237,0.51,0.821,0.9980049771182795
801070.1921582,1.3535,1.197306256161611,0.5205700786413648,0.59,0.826,0.9982065679705578
801070.3919901,1.4028,1.3399324092730038,0.6385318866510515,0.2,0.82,0.9981914378764705
801070.5916829,1.3862,1.4097703122530167,0.7166672337489302,0.38,0.814,0.9979945483824447
801070.7914713,1.3923,1.4309975561241783,0.7348627634579232,0.05,0.794,0.9981416547209574
801070.9920609,1.4332,1.4365115131317958,0.7199304611015764,0.08,0.752,0.9983920301717017
801071.1915615,1.4646,1.447146402539214,0.7148405389879188,0.04,0.767,0.9981285912107339
801071.3921397,1.5517,1.4568781636483863,0.6810240373216856,0.28,0.761,0.9978400730574172
801071.5921105,1.5556,1.6339399671993164,0.8561592322356195,0.44,0.734,0.9981811062997308
801071.7917403,1.5029,1.434014228967383,0.6825764319688992,0.32,0.708,0.9977647977420292
801071.9928319,1.491,1.4456075926957417,0.700084773185448,0.44,0.717,0.9984951760042936
801072.191932,1.4713,1.2998250030292968,0.5641597044256753,0.56,0.692,0.9989907337358713
801072.3920606,1.3848,1.2218093876546638,0.5294266691058068,0.58,0.707,0.9980948046626935
801072.5919354,1.4476,1.1435431393173137,0.4197533573711453,-0.06,0.7,0.9984633641515986
801072.7926689,1.529,1.1098825442607572,0.34540330596610197,-0.0,0.682,0.9986189197953487
801072.9921342,1.4394,1.106532754857621,0.3868126859871264,-0.01,0.737,0.9981858486136848
801073.1917738,1.4205,1.1028409558427588,0.3925671564150348,-0.38,0.753,0.9984769152111034
801073.391668,1.2841,0.9958257618568903,0.3537903597852606,0.1,0.758,0.9978159779768789
801073.5920531,0.5543,0.6834599806547412,0.40632066551462853,0.47,0.781,0.9976129568457727
801073.7914592,0.0297,0.4853636314790534,0.47053852831008336,0.23,0.803,0.9975886812500331
801073.9919378,-0.7539,0.30913274038837235,0.6860950001930963,0.22,0.727,0.9974848833686959
801074.1919039,-1.0273,0.2619947624962037,0.7756449593025294,0.48,0.655,0.9978143976642267
801074.3916788,-1.0539,0.3323484827002957,0.8593211048985452,0.14,0.651,0.9976334514053651
801074.5914539,-0.744,0.3036124520856896,0.6756035350280879,0.44,0.683,0.9977574584316652
801074.7915706,-0.3884,0.38096123118942576,0.575150908608147,0.67,0.735,0.9979163064743086
801074.9914507,-0.4761,0.36016427413779795,0.5982353216719115,0.85,0.717,0.997828255343631
801075.1916964,-0.4041,0.37487082951638706,0.5769389611129423,0.7,0.697,0.9977769275062328
801075.3918605,-0.0887,0.4275045596663424,0.4718766894673682,0.39,0.719,0.9980336100060619
801075.5919599,0.1141,0.468629763767533,0.41160346437083584,0.28,0.722,0.9973539023372269
801075.7919216,0.2354,0.5184889579293268,0.4007992149422001,0.15,0.718,0.9968021522870615
801075.9919485,0.6243,0.6218140544447504,0.3096526362188383,0.23,0.762,0.9973164477838246
801076.1915928,0.7479,0.6936403781276047,0.3196680252458094,0.03,0.797,0.9978425853585388
801076.3919,1.2797,0.8385953167312309,0.19876345843346183,0.4,0.806,0.9975782623806717
801076.5917541,1.3551,1.0163027852057236,0.3387328806938116,0.28,0.797,0.9976546005560889
801076.7919881,1.5165,1.1838107124438997,0.4255662008471108,-0.0,0.765,0.9981663364260769
801076.9919628,1.5592,1.4999516048764732,0.7203413594873705,0.31,0.793,0.998263734607851
801077.1922831,1.5848,1.5542414771556412,0.7618493598621002,0.26,0.8,0.9986680782908713
801077.3958517,1.5982,1.5444025177097747,0.7453240978701732,0.2,0.794,0.9986716229143879
801077.5919504,1.6048,1.5413636142988796,0.7389516613580935,0.3,0.793,0.9979827487770083
801077.7916745,1.6292,1.564399267548874,0.7498191247095859,0.2,0.798,0.9977498810280531
801077.9921904,1.6388,1.5718426489579949,0.7524618825588633,0.07,0.791,0.9982030581764644
801078.1924957,1.6589,1.6255894637601134,0.7961499118161744,-0.02,0.778,0.9978608468681212
801078.3916727,1.6643,1.6087092436913657,0.776539928822042,0.1,0.778,0.9975460051529704
801078.5919902,1.6666,1.477701890590288,0.6443848129246287,0.16,0.758,0.9979899059876702
801078.7919261,1.6247,1.3449353640775126,0.5326004083079058,0.2,0.775,0.9976336382188606
801078.9917069,1.2859,0.9956054303737276,0.3526409398547725,0.24,0.739,0.9981646010500267
801079.1917387,1.2695,1.0350499183858046,0.400288331840222,0.18,0.725,0.9984371449504527
801079.3918573,1.3109,1.0629546776865042,0.4074872294569015,0.18,0.699,0.997692846061405
801079.5918634,1.259,1.019199528894217,0.38971650383400347,-0.18,0.703,0.9977664743320598
801079.7922394,1.203,1.0802366915524326,0.4787134380177319,0.41,0.712,0.9970967555869835
801079.9918967,1.2231,1.1278242180869196,0.5162854171240098,0.72,0.749,0.9967006762349705
801080.192836,1.5736,1.3155512807466179,0.5287750222602781,0.42,0.751,0.9964951203661194
801080.391497,1.6291,1.320190126852552,0.5056389456432874,0.03,0.708,0.9966759945939646
801080.5919751,1.6486,1.4484202318113908,0.6241153979470409,0.45,0.729,0.9965456461160628
801080.7917716,1.6956,1.5581747057718223,0.7103658584583551,0.24,0.758,0.9963850551130603
801080.9921179,1.7083,1.579494163064521,0.7253499202842105,0.03,0.74,0.9972710309440116
801081.1920802,1.7138,1.5198337150213646,0.6629260358067636,-0.09,0.742,0.9975142809231872
801081.3918987,1.717,1.523927078169949,0.6654314995075026,0.4,0.751,0.9972356464069316
801081.5919831,1.7339,1.6984666272627342,0.8314926853773742,0.18,0.758,0.9977335955338476
801081.7913986,1.7459,1.7094509643883342,0.8365028875274915,-0.1,0.766,0.9977785409070289
801081.9919554,1.7431,1.7502340163258938,0.8786764895804096,0.44,0.752,0.9977047658838798
801082.1917284,1.6728,1.597173639698553,0.7607810714127067,0.48,0.732,0.9981296270349655
801082.3919463,1.7195,1.5202147260479264,0.6604586073015066,0.48,0.75,0.9981415477140849
801082.5919863,1.7291,1.5022833686769281,0.6377574375779888,0.32,0.737,0.997168316851388
801082.7920553,1.7282,1.5602692688113944,0.6961752320914726,0.45,0.726,0.9973288068100705
801082.9919073,1.8285,1.6054909827107808,0.69125689034171,0.15,0.762,0.9975402483804999
801083.1918349,1.8188,1.7434439958862977,0.8340231580994245,-0.22,0.781,0.9968826410820946
801083.3922519,1.8548,1.7172131961914503,0.789833647792218,0.21,0.779,0.9965384209040987
801083.5914631,1.8777,1.6493665140793987,0.7105192745502912,0.2,0.757,0.9959275308958967
801083.7916108,1.8933,1.6102949063617324,0.6636309875232433,-0.08,0.755,0.9961414903170932
801083.9925758,1.8833,1.5328315995989976,0.5911811524595109,0.17,0.77,0.9962138554298393
801084.1915941,1.8608,1.4612452795404227,0.5308344975733735,0.17,0.78,0.99670585835237
801084.3915344,1.932,1.4739903076711474,0.5079745347316624,0.09,0.793,0.9969147338106582
801084.5918939,1.9456,1.374151778657868,0.40136489474397413,0.18,0.789,0.9968103651585257
801084.7917522,1.9533,1.3750319423058452,0.3983936780303284,0.52,0.808,0.9973957074110715
801084.9920171,1.9334,1.3797272251340882,0.41303227096468137,0.63,0.811,0.9973126494930368
801085.1919701,1.915,1.2430357261219587,0.28556069883972407,0.17,0.806,0.9977349722686102
801085.3913946,1.8927,1.2772193917167307,0.33085957363334534,0.15,0.8,0.9975034705502186
801085.5919837,1.7938,1.159018103584358,0.26211901114211883,0.29,0.806,0.9977759658139137
801085.7919736,1.8043,1.1874850620385282,0.28535841257088335,-0.17,0.81,0.9973536200978838
801085.9919331,1.8122,1.2085567073216732,0.30244716535608596,-0.05,0.832,0.9965166906594873
801086.1914037,1.887,1.2987130927817183,0.35519356865097335,0.04,0.841,0.9970561030044673
801086.3922643,1.7328,1.2644500359009199,0.3980749102791754,-0.11,0.817,0.9967206648624208
801086.5926808,1.8544,1.3024738056574197,0.3752741506048891,0.24,0.795,0.9967275301401599
801086.7920356,1.4124,1.0524291481105263,0.34623058764131304,0.3,0.73,0.9963346365408448
801086.9919539,1.1782,0.9928521092729128,0.4037376597400224,0.43,0.713,0.9959848614357522
801087.1919284,1.1653,1.0245706195692272,0.4419332305611452,0.59,0.685,0.9970370579898025
801087.392234,1.1744,1.0077143587901496,0.42051839344699415,0.6,0.701,0.9973398984116336
801087.5917915,1.584,1.1142582979372953,0.3222621790978034,0.79,0.713,0.9972387858136358
801087.7918346,1.511,1.066517401284313,0.3110245044107084,0.49,0.675,0.997845908001192
801087.9916715,1.6058,1.1163965565941196,0.31351332054504916,0.09,0.654,0.9974282902388483
801088.1917189,1.5395,1.0536396451653127,0.28389975582359633,0.37,0.647,0.9978822092981074
801088.3917435,1.7094,1.0958043242938726,0.24111144003875448,0.33,0.638,0.9983390101422789
801088.5920445,1.7227,1.0635955683607594,0.2022306247431189,0.22,0.667,0.9978376153243226
801088.7920619,1.803,1.0810889041683434,0.17960618309168128,-0.25,0.687,0.9975854079306172
801088.9920268,1.6244,0.9871285831827943,0.17491793512367484,0.31,0.695,0.9973569779854935
801089.1921069,1.3386,0.9414947266472264,0.27219120202724895,0.19,0.723,0.9975665648188
801089.392198,1.1613,0.8872499947997805,0.3065813552227628,-0.2,0.68,0.9975166080096136
801089.5915302,0.5345,0.7132168284508369,0.4459907746962436,0.02,0.665,0.9975299698552125
801089.7919656,0.0515,0.6686430885704551,0.6429167028244858,0.3,0.693,0.9978506420076666
801089.9919308,0.1948,0.7106271124467262,0.6132175011437526,0.81,0.719,0.9977521067768651
801090.1919769,0.5502,0.7703107798756997,0.49521348524908493,0.27,0.758,0.9981421631992325
801090.3917424,0.9924,0.8876707646064916,0.391491731958804,0.15,0.757,0.9985721277343226
801090.5914811,1.2124,0.9851402147888672,0.37891652452897634,0.45,0.74,0.9984237108724331
801090.7915198,1.4358,1.0876215947191812,0.369744749922905,0.21,0.722,0.9985950302944573
801090.9917246,1.628,1.255428191716205,0.4414493109291014,0.16,0.747,0.9986743812481153
801091.1918672,1.6228,1.237552632329139,0.4261392148801035,0.42,0.762,0.9986727035152438
801091.3918287,1.6717,1.212154507861662,0.3762949589626875,0.12,0.781,0.9987404029475166
801091.5919959,1.6249,1.3528617235810152,0.5404343587104724,0.17,0.767,0.9985568658521047
801091.7919829,1.6677,1.4257439806344552,0.5918790936357349,-0.12,0.767,0.9985907499286586
801091.9919919,1.6544,1.325046853475541,0.4978586934170451,-0.09,0.733,0.9987058240874173
801092.1919508,1.547,1.2606742392634387,0.4871884320969354,0.16,0.719,0.9984994858601765
801092.3920109,1.3365,1.1000391717299547,0.43181173896697894,0.1,0.739,0.9984930914520668
801092.592263,1.1968,1.0398196681540133,0.4414424239889969,0.12,0.745,0.9985382928306871
801092.7919409,1.007,0.9199729187603044,0.41649496394576735,0.74,0.753,0.9982524867247484
801092.9924457,0.295,0.6818720214119514,0.534380778918257,0.02,0.727,0.9986361028006321
801093.1920313,0.474,0.7308472929542316,0.4938516205075,-0.13,0.715,0.9983585024373053
801093.3918171,0.9307,0.8264288517281477,0.3610895216294572,0.28,0.733,0.9978353415172632
801093.5918526,0.8459,0.8270146026518519,0.40407621768508795,-0.23,0.748,0.9980285873132498
801093.792087,0.5153,0.733566899848468,0.4759047769958102,-0.26,0.72,0.9977597119862714
801093.9920426,0.9567,0.86008335411042,0.38172366236373917,0.22,0.765,0.9972690759141312
801094.1914198,1.3456,1.0300095913125928,0.3571889134043211,0.17,0.804,0.9965507148904491
801094.3919141,1.7132,1.2670186066188205,0.4104304810108924,0.36,0.814,0.9963992598144443
801094.5915279,1.4717,1.4241806828509487,0.688333369303363,0.27,0.783,0.9958524409314615
801094.7914423,1.6184,1.55776655109655,0.7485556023299907,0.11,0.767,0.9955212988244413
801094.992015,1.6048,1.5871560125477453,0.7847676934959562,0.19,0.766,0.9950966605209481
801095.1914191,1.8007,1.6527380283127784,0.7523873818855108,0.14,0.793,0.9949167277107707
801095.3915673,1.8054,1.6345555824189433,0.7318732088595477,0.05,0.774,0.9949384013049866
801095.5917713,1.9134,1.671096092306275,0.7143927785787972,0.21,0.777,0.995562696697401
801095.79187,1.9133,1.7211054202011629,0.7644508102164145,0.18,0.785,0.9956126901122946
801095.9918142,1.8666,1.6783942837095913,0.7450796014801452,0.36,0.799,0.9958487520381895
801096.191752,1.734,1.6091865207055893,0.7421656586913697,0.47,0.763,0.9958330570614454
801096.3917651,1.5113,1.425816656189649,0.6701472147049131,0.33,0.661,0.9964742636106103
801096.5920824,1.523,1.3200757379865091,0.5585879274451901,0.27,0.647,0.9962362721456205
801096.7921518,1.1623,1.1117396890384468,0.5305792503186317,0.57,0.62,0.9960054033247482
801096.9919281,1.1882,1.0579448967562104,0.4638249264574464,0.62,0.632,0.9964600687113795
801097.1920815,0.4783,0.7786997500711057,0.539553450122326,1.03,0.592,0.9951335184764956
801097.3922523,0.0606,0.6159946322826747,0.5857073754575318,0.95,0.545,0.9953274915469732
801097.5928336,-1.1295,0.44012185342203286,1.0048691423162854,1.18,0.505,0.9964348075721714
801097.7919735,-1.4625,0.4422727488464911,1.1735057887946312,1.25,0.503,0.9971437759179663
801097.9919723,-1.5986,0.4161770616440651,1.2154600056826392,1.47,0.528,0.9967361733091925
801098.1914425,-1.5789,0.3791224732999742,1.1685602551962608,0.4,0.507,0.9965307062852424
801098.3917376,-1.404,0.3773940142947544,1.0793912930622143,0.12,0.595,0.9971753263932038
